Species	Dem	Slope	TPI	TRI	Cheigh	NeaDistRiv	DistRoad	DistVillage	Season	Effort	Habitat	Visibility	Dist_Nath	X	Y
Cephalophus silvicultor	604	90	-3	21	7	357	9119	14634	GSS	270	Savannah	Open	0.6	12,267685	4,96049
Thryonomys swinderianus	604	90	-3	21	7	357	9119	14634	PSP	270	Savannah	Open	0.6	12,267685	4,96049
Orycteropus afer	604	90	-3	21	7	357	9119	14634	PSP	270	Savannah	Open	0.6	12,267685	4,96049
Orycteropus afer	604	90	-3	21	7	357	9119	14634	GSP	270	Savannah	Open	0.6	12,267685	4,96049
Orycteropus afer	604	90	-3	21	7	357	9119	14634	GSP	270	Savannah	Open	0.6	12,267685	4,96049
Syncerus caffer	604	90	-3	21	7	357	9119	14634	GSP	270	Savannah	Open	0.6	12,267685	4,96049
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Cricetomys emini	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Genetta servalina	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Potamochoerus porcus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cercopithecus neglectus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Funisciurus pyrropus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Herpestes naso	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Papio anubis	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Philantomba monticola	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Civettictis civetta	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Atherurus africanus	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Atherurus africanus	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Potamochoerus porcus	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Potamochoerus porcus	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Atherurus africanus	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Philantomba monticola	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	GSS	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Philantomba monticola	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Atherurus africanus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus dorsalis	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Nandinia binotata	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Nandinia binotata	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Philantomba monticola	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Nandinia binotata	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Funisciurus pyrropus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cricetomys emini	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Funisciurus pyrropus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Cephalophus silvicultor	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Funisciurus pyrropus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Herpestes naso	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Atilax paludinosus	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Civettictis civetta	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Tragelaphus spekii	605	90	-7	27	27	237	8942	12904	PSP	176	Forest	Open	1312	12,287345	4,945145
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Herpestes naso	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Potamochoerus porcus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Potamochoerus porcus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Herpestes naso	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus rufilatus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Smutsia gigantea	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Syncerus caffer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Herpestes naso	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Smutsia gigantea	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Phataginus tricuspis	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Orycteropus afer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus silvicultor	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Orycteropus afer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Orycteropus afer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Orycteropus afer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Orycteropus afer	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cercopithecus nictitans	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Smutsia gigantea	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus rufilatus	605	90	-5	22	8	413	10292	14592	GSS	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Bdeogale nigripes	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Syncerus caffer	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus rufilatus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Atherurus africanus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Perodicticus potto	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Genetta maculata	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Nandinia binotata	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Genetta servalina	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Potamochoerus porcus	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSS	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	PSS	234	Forest	Open	0.49	12,283092	4,960616
Cricetomys emini	605	90	-5	22	8	413	10292	14592	PSS	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Syncerus caffer	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cricetomys emini	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cricetomys emini	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Philantomba monticola	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus rufilatus	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Civettictis civetta	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Syncerus caffer	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Potamochoerus porcus	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cricetomys emini	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Genetta maculata	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Genetta servalina	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cephalophus rufilatus	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Tragelaphus spekii	605	90	-5	22	8	413	10292	14592	GSP	234	Forest	Open	0.49	12,283092	4,960616
Cricetomys emini	609	90	0	16	24	515	13829	13973	GSS	271	Forest	Open	2324	12,303946	4,961768
Pan troglodytes	609	90	0	16	24	515	13829	13973	GSS	271	Forest	Open	2324	12,303946	4,961768
Atherurus africanus	609	90	0	16	24	515	13829	13973	GSP	271	Forest	Open	2324	12,303946	4,961768
Bdeogale nigripes	609	90	0	16	24	515	13829	13973	GSP	271	Forest	Open	2324	12,303946	4,961768
Cephalophus dorsalis	609	90	0	16	24	515	13829	13973	GSP	271	Forest	Open	2324	12,303946	4,961768
Cricetomys emini	609	90	0	16	24	515	13829	13973	GSP	271	Forest	Open	2324	12,303946	4,961768
